amount_awarded_costs,amount_awarded_interest,amount_awarded_principal,argument_cites_contract_or_document,argument_cites_specific_dates,argument_cites_specific_dollar_amounts,argument_cites_statute_or_legal_basis,argument_has_chronological_timeline,argument_identifies_specific_location,argument_names_specific_witnesses,argument_quantifies_each_damage_component,attempted_mediation,case_number,claim_amount_is_within_small_claims_limit,claim_amount_stated_in_dollars,claim_category,contract_is_signed_by_both_parties,contract_is_written,contract_present,contract_specifies_deadline_or_term,contract_specifies_payment_amount,counterclaim_present,damages_are_ongoing,damages_have_third_party_valuation,damages_include_lost_wages,damages_include_out_of_pocket_costs,damages_include_property_value_loss,defendant_appeared,defendant_count,dismissal_type,document_count,feature_version,gave_opportunity_to_cure,has_attorney_defendant,has_attorney_plaintiff,has_expert_assessment,has_invoices_or_billing_records,has_medical_records,has_photos_or_physical_evidence,has_police_report,has_receipts_or_financial_records,has_repair_or_replacement_estimate,has_signed_contract_attached,has_witness_statements,has_written_communications,judgment_date,missing_features,monetary_amount_claimed,opposing_party_filed_response_documents,opposing_party_has_attorney,outcome,outcome_summary,plaintiff_count,sent_certified_mail,sent_written_demand_letter,text_length,user_has_attorney,user_is_plaintiff,user_seeks_court_costs,user_seeks_interest,witness_count
0.0,0.0,0.0,,,,,,,,,,CSM24868979,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-12-11,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868980,,,,,,,,,,,,,,,,,,,,,True,False,,,,,,,,,,,2025-02-26,True,,,,defendant_win,"The court ruled that the defendant, Airbnb, Inc., does not owe the plaintiff, Marie Visto, any money on the plaintiff's claim.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868981,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-12-09,True,,,,dismissed,The court ordered dismissal of the entire action without prejudice.,,,,,,,,,
0.0,467.38,2500.0,,,,,,,,,,CSM24868982,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2025-04-01,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, Bao Luong, awarding $2500 in principal and $467.38 in interest.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868983,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2025-05-28,True,,,,dismissed,The case was dismissed without prejudice due to no appearances.,,,,,,,,,
45.0,0.0,598.0,,,,,,,,,,CSM24868984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-20,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $598.00 in principal and $45.00 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868985,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-12-10,True,,,,defendant_win,"The court found in favor of the defendant, ruling that the plaintiff did not meet the burden of proof.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868986,,,,,,,,,,,,,,,,,with_prejudice,,,,False,False,,,,,,,,,,,2024-12-09,True,,,,settled,The case was dismissed with prejudice pursuant to a settlement at the request of the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868987,,,,,,,,,,,,,,,False,,with_prejudice,,,,False,False,,,,,,,,,,,2025-03-11,True,,,,dismissed,The case was dismissed with prejudice due to no appearances.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868988,,,,,,,,,,,,,,,,,without_prejudice,,,,,True,,,,,,,,,,,2024-12-02,True,,,,dismissed,The case was dismissed without prejudice at the request of the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868989,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,2024-12-04,True,,,,dismissed,The case was dismissed at the request of the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868990,,,,,,,,,,,,,,,,,without_prejudice,,,,,True,,,,,,,,,,,2024-10-15,True,,,,dismissed,The case was dismissed without prejudice at the request of the plaintiff.,,,,,,,,,
0.0,0.0,3500.0,,,,,,,,,,CSM24868991,,,,,,,,,,,,,,,False,,,,,,False,True,,,,,,,,,,,2025-03-17,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $3500 in principal.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868992,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2025-02-28,True,,,,dismissed,The court dismissed the entire action without prejudice due to no appearances.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868993,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2025-01-29,True,,,,dismissed,The case was dismissed without prejudice due to no appearances.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868994,,,,,,,,,,,,,,,,,without_prejudice,,,,,True,,,,,,,,,,,2024-11-14,True,,,,dismissed,"The case was dismissed without prejudice on November 14, 2024.",,,,,,,,,
150.0,0.0,10319.0,,,,,,,,,,CSM24868995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-19,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, ordering the defendant to pay $10,319.00 in principal and $150.00 in costs.",,,,,,,,,
0.0,0.0,9500.0,,,,,,,,,,CSM24868996,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-12-16,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding a total of $9,500 in principal damages.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-18,True,,,,defendant_win,The court ruled that defendant Safeway Inc. does not owe plaintiff Rain Goodall any money on the plaintiff's claim.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868998,,,,,,,,,,,,,,,,,without_prejudice,,,,,True,,,,,,,,,,,2024-12-11,True,,,,dismissed,The case was dismissed without prejudice at the request of the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868999,,,,,,,,,,,,,,,,,without_prejudice,,,,,True,,,,,,,,,,,2024-12-16,True,,,,dismissed,"The case was dismissed without prejudice on December 16, 2024.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869000,,,,,,,,,,,,,,,False,,without_prejudice,,,,,True,,,,,,,,,,,2025-01-29,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869001,,,,,,,,,,,,,,,True,,without_prejudice,,,,False,False,,,,,,,,,,,2024-12-12,True,,,,dismissed,"Plaintiff's claim was dismissed without prejudice, and the defendant does not owe any money.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-06,True,,,,defendant_win,Defendant Yeetheng Chee does not owe plaintiff Blowology Dry Bar & Spa any money on plaintiff's claim.,,,,,,,,,
0.0,0.0,1500.0,,,,,,,,,,CSM24869003,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2025-04-09,True,,,,dismissed,"The case was dismissed without prejudice, and the defendant was ordered to pay the plaintiff $1,500.00.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869004,,,,,,,,,,,,,,,False,,without_prejudice,,,,,False,,,,,,,,,,,2025-02-10,True,,,,dismissed,The court ordered dismissal of the entire action without prejudice.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869005,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-12-05,True,,,,dismissed,The court dismissed the entire action without prejudice due to no appearance by the plaintiff.,,,,,,,,,
160.0,0.0,4604.42,,,,,,,,,,CSM24869006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-18,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, ordering the defendant to pay $4,604.42 in principal and $160.00 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869007,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-12-18,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869008,,,,,,,,,,,,,,,False,,without_prejudice,,,,,False,,,,,,,,,,,2024-12-11,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869009,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-12-17,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869010,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2025-01-22,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869011,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,2025-01-30,True,,,,defendant_win,The court ruled that the defendant does not owe the plaintiff any money on the plaintiff's claim.,,,,,,,,,
210.0,0.0,10253.37,,,,,,,,,,CSM24869012,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-12-13,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, Ray Shih, awarding him $10,253.37 in principal and $210.00 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869013,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2025-02-07,True,,,,dismissed,The case was dismissed without prejudice due to no appearances.,,,,,,,,,
115.0,115.0,1329.6,,,,,,,,,,CSM24869014,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2025-01-16,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, ordering the defendant to pay $1,329.60 in principal, $115 in costs, and $115 in interest.",,,,,,,,,
50.0,0.0,4000.0,,,,,,,,,,CSM24869015,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-12-11,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, Wendy Su, awarding her $4,000 in principal and $50 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869016,,,,,,,,,,,,,,,,,without_prejudice,,,,,True,,,,,,,,,,,2024-11-15,True,,,,dismissed,"The case was dismissed without prejudice on November 15, 2024.",,,,,,,,,
0.0,0.0,172.79,,,,,,,,,,CSM24869017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-18,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $172.79 in principal.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869018,,,,,,,,,,,,,,,,,with_prejudice,,,,True,True,,,,,,,,,,,2024-12-24,True,,,,defendant_win,"All defendants except Washington Hospital were dismissed with prejudice, and the case against Washington Hospital was dismissed without prejudice.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869019,,,,,,,,,,,,,,,,,without_prejudice,,,,False,False,,,,,,,,,,,2025-06-25,True,,,,dismissed,The case was dismissed without prejudice.,,,,,,,,,
,,,,,,,,,,,,CSM24869020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,"The case is still pending with a hearing scheduled for November 6, 2024.",,,,,,,,,
75.0,0.0,3000.0,,,,,,,,,,CSM24869021,,,,,,,,,,,,,,,True,,without_prejudice,,,,False,False,,,,,,,,,,,2024-12-12,True,,,,settled,"The case was settled with the defendant ordered to pay the plaintiff $3,000 in principal and $75 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869022,,,,,,,,,,,,,,,,,without_prejudice,,,,,True,,,,,,,,,,,2024-12-17,True,,,,dismissed,"The case was dismissed without prejudice on December 17, 2024.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869023,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-12-18,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
65.0,0.0,250.0,,,,,,,,,,CSM24869025,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,2024-12-23,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $250 in principal and $65 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869026,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2025-03-18,True,,,,defendant_win,"The court found in favor of the defendant, ruling that the defendant does not owe the plaintiff any money.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869027,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-12-23,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869028,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2025-01-02,True,,,,defendant_win,"The court ruled in favor of the defendant, Echo Labs, stating that the plaintiff did not sustain the burden of proof.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869029,,,,,,,,,,,,,,,True,,without_prejudice,,,,False,False,,,,,,,,,,,2025-01-17,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869030,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-12-18,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
365.43,0.0,5220.28,,,,,,,,,,CSM24869031,,,,,,,,,,,,,,,True,,,,,,False,True,,,,,,,,,,,2024-12-06,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $5,220.28 in principal and $365.43 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869032,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2025-02-19,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,0.0,3980.98,,,,,,,,,,CSM24869033,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-12-13,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, Deandra Bryant, awarding her $3,980.98 in principal damages.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869034,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2025-01-30,True,,,,dismissed,The case was dismissed without prejudice due to no appearances.,,,,,,,,,
225.0,0.0,885.99,,,,,,,,,,CSM24869035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,plaintiff_win,The plaintiff was awarded $885.99 in principal and $225.00 in costs.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-29,True,,,,defendant_win,The court found that the defendant does not owe the plaintiff any money on the plaintiff's claim.,,,,,,,,,
750.0,0.0,11000.0,,,,,,,,,,CSM24869037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-19,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $11,000 in principal and $750 in costs.",,,,,,,,,
,,,,,,,,,,,,CSM24869038,,,,,,,,,,,,,,,,,without_prejudice,,,,,,,,,,,,,,,,,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
65.0,0.0,3200.0,,,,,,,,,,CSM24869039,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,2024-12-17,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, ordering the defendant to pay $3,200 in principal and $65 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869040,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-12-13,True,,,,defendant_win,Plaintiff takes nothing from defendant.,,,,,,,,,
75.0,,2538.0,,,,,,,,,,CSM24869041,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2025-05-13,True,,,,plaintiff_win,"Judgment is ordered in favor of Josephine Neyyan and Adrian Turce against Kushagra Khandelwal for $2,538 in principal and $75 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869042,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-12-17,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
125.0,0.0,12020.6,,,,,,,,,,CSM24869043,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,2024-12-19,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $12,020.60 in principal and $125.00 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869044,,,,,,,,,,,,,,,False,,without_prejudice,,,,,True,,,,,,,,,,,2025-01-31,True,,,,dismissed,The case was dismissed without prejudice at the request of the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869045,,,,,,,,,,,,,,,False,,with_prejudice,,,,False,True,,,,,,,,,,,2025-01-23,True,,,,dismissed,The court dismissed the entire action with prejudice.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869046,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2025-02-04,True,,,,dismissed,The case was dismissed without prejudice due to no appearances by the plaintiff.,,,,,,,,,
0.0,0.0,5478.89,,,,,,,,,,CSM24869047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-18,True,,,,plaintiff_win,"The court ordered the defendant to pay the plaintiff $5,478.89.",,,,,,,,,
65.0,0.0,460.42,,,,,,,,,,CSM24869048,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-12-20,True,,,,plaintiff_win,"The court ruled in favor of the plaintiffs, awarding them $460.42 in principal and $65.00 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869049,,,,,,,,,,,,,,,,,without_prejudice,,,,,True,,,,,,,,,,,2024-10-30,True,,,,dismissed,"The case was dismissed without prejudice on October 30, 2024.",,,,,,,,,
100.0,0.0,4084.13,,,,,,,,,,CSM24869050,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,2024-12-23,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, Daryle Serrant, awarding him $4,084.13 in principal and $100.00 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869051,,,,,,,,,,,,,,,True,,without_prejudice,,,,False,False,,,,,,,,,,,2024-12-24,True,,,,dismissed,The case was dismissed without prejudice.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869052,,,,,,,,,,,,,,,,,without_prejudice,,,,,True,,,,,,,,,,,2024-12-02,True,,,,dismissed,"The case was dismissed without prejudice on December 2, 2024.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869053,,,,,,,,,,,,,,,,,without_prejudice,,,,,True,,,,,,,,,,,2024-12-02,True,,,,dismissed,The case was dismissed without prejudice at the request of the plaintiff.,,,,,,,,,
50.0,0.0,5700.0,,,,,,,,,,CSM24869054,,,,,,,,,,,,,,,True,,,,,,True,True,,,,,,,,,,,2025-01-23,True,,,,plaintiff_win,"The court ruled in favor of Christopher Crittendon, awarding him $5,700 in principal and $50 in costs.",,,,,,,,,
90.0,0.0,5000.0,,,,,,,,,,CSM24869055,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,2025-01-07,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $5,000 in principal and $90 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869056,,,,,,,,,,,,,,,,,without_prejudice,,,,,True,,,,,,,,,,,2024-12-18,True,,,,dismissed,The case was dismissed without prejudice at the request of the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869057,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2025-01-07,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869058,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-12-23,True,,,,dismissed,The case was dismissed without prejudice and settled.,,,,,,,,,
0.0,0.0,6250.0,,,,,,,,,,CSM24869059,,,,,,,,,,,,,,,True,,,,,,False,True,,,,,,,,,,,2025-02-05,True,,,,plaintiff_win,"Empire Court Apartments, LLC was awarded $6,250 in principal against Lyle Eric Norbert Jr.",,,,,,,,,
,,,,,,,,,,,,CSM24869060,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,True,,,,,The order pertains to a request for a Zoom appearance at a scheduled hearing.,,,,,,,,,
0.0,0.0,5000.0,,,,,,,,,,CSM24869061,,,,,,,,,,,,,,,True,,,,,,False,True,,,,,,,,,,,2025-01-07,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, ordering the defendant to pay $5,000.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869062,,,,,,,,,,,,,,,,,without_prejudice,,,,,,,,,,,,,,,,2025-01-13,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
75.0,0.0,2100.0,,,,,,,,,,CSM24869063,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,2025-02-19,True,,,,plaintiff_win,"The court ruled in favor of the plaintiffs, awarding them $2,100 in principal and $75 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869064,,,,,,,,,,,,,,,True,,without_prejudice,,,,False,False,,,,,,,,,,,2024-12-23,True,,,,dismissed,The court dismissed the entire action without prejudice.,,,,,,,,,
100.0,100.0,7500.0,,,,,,,,,,CSM24869065,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2025-01-07,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, Sean Flynn, awarding him $7500 in principal, $100 in costs, and $100 in interest.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-03,True,,,,defendant_win,The court ruled that the defendant does not owe the plaintiff any money on the plaintiff's claim.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869067,,,,,,,,,,,,,,,False,,with_prejudice,,,,False,False,,,,,,,,,,,2024-12-20,True,,,,dismissed,The case was dismissed with prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869068,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2025-03-19,True,,,,defendant_win,"The court ruled in favor of the defendant, City and County of San Francisco, and awarded no money to the plaintiff.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869069,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2025-03-21,True,,,,dismissed,The case was dismissed without prejudice due to no appearances.,,,,,,,,,
50.0,0.0,2100.0,,,,,,,,,,CSM24869070,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,2025-01-23,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, ordering the defendant to pay $2,100.00 in principal and $50.00 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869071,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2025-03-20,True,,,,dismissed,The case was dismissed without prejudice due to no appearances.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869072,,,,,,,,,,,,,,,,,without_prejudice,,,,True,True,,,,,,,,,,,2024-12-20,True,,,,dismissed,"The case was dismissed without prejudice on December 20, 2024.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869073,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2025-01-29,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the defendant.,,,,,,,,,
65.0,0.0,1800.0,,,,,,,,,,CSM24869074,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,2025-02-19,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $1,800 in principal and $65 in costs.",,,,,,,,,
150.0,0.0,263.8,,,,,,,,,,CSM24869075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-18,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, Shonda Jackson, awarding her $263.80 in principal and $150.00 in costs.",,,,,,,,,
0.0,0.0,12243.93,,,,,,,,,,CSM24869076,,,,,,,,,,,,,,,True,,,,,,False,True,,,,,,,,,,,2025-01-02,True,,,,plaintiff_win,"The court ruled in favor of Sarah Lewis, awarding her $12,243.93 in principal against Ena Rosario Reales and Luis Ernan Magallon.",,,,,,,,,
125.0,0.0,7580.0,,,,,,,,,,CSM24869077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-13,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, Andrew Cunningham, awarding him $7,580 in principal and $125 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869078,,,,,,,,,,,,,,,,,with_prejudice,,,,,,,,,,,,,,,,2026-03-25,True,,,,dismissed,The case was dismissed with prejudice at the plaintiff's request after a settlement was satisfied.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869079,,,,,,,,,,,,,,,,,without_prejudice,,,,,True,,,,,,,,,,,2024-12-16,True,,,,dismissed,"The case was dismissed without prejudice on December 16, 2024.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869080,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-10-16,True,,,,defendant_win,"The court found in favor of the defendant, Lisa Gautier.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869081,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2025-01-14,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24869082,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,True,,,,,,,,,,,2025-01-09,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff and no proof of service.,,,,,,,,,
50.0,0.0,775.69,,,,,,,,,,CSM24869083,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2025-02-13,True,,,,defendant_win,"The court ruled in favor of the plaintiff, Martiza Tronoff, awarding $775.69 in principal and $50 in costs.",,,,,,,,,
